user_id,signup_date,country,region,plan_type,signup_channel,age_group
15541,2024-03-10,Mexico,Asia,Standard,Web,18-25
15542,2023-11-10,South Africa,Asia,Standard,Web,60+
15543,2025-05-04,France,South America,Premium,Web,26-35
15544,2024-03-13,Germany,Europe,Standard,Smart Tv,26-35
15545,2024-10-16,South Korea,Europe,Premium,Mobile App,60+
15546,2024-04-24,Norway,Africa,Standard,Mobile App,46-60
15547,2025-03-22,China,Europe,Basic,Web,60+
15548,2024-12-04,Russia,Asia,Standard,Web,60+
15549,2025-09-19,Brazil,Asia,Standard,Mobile App,46-60
15550,2024-01-23,Germany,Africa,Basic,Web,18-25
15551,2024-03-12,France,Asia,Standard,Mobile App,36-45
15552,2025-08-31,Brazil,Africa,Premium,Mobile App,26-35
15553,2025-04-02,South Korea,South America,Premium,Web,18-25
15554,2025-09-27,India,Europe,Standard,Smart Tv,46-60
15555,2024-12-31,Netherlands,Europe,Standard,Mobile App,26-35
15556,2025-02-15,South Korea,Europe,Basic,Web,18-25
15557,2025-06-18,Germany,South America,Basic,Mobile App,26-35
15558,2024-08-05,South Korea,Europe,Standard,Web,46-60
15559,2023-11-05,Australia,South America,Standard,Web,60+
15560,2025-05-15,South Korea,South America,Standard,Mobile App,18-25
15561,2024-04-30,Russia,Africa,Standard,Mobile App,60+
15562,2023-12-12,Egypt,North America,Standard,Mobile App,36-45
15563,2025-07-11,Egypt,North America,Premium,Web,18-25
15564,2024-03-30,South Korea,Africa,Basic,Mobile App,26-35
15565,2024-07-24,France,Africa,Premium,Web,36-45
15566,2024-01-09,Italy,Africa,Basic,Mobile App,26-35
15567,2024-03-13,France,Europe,Premium,Smart Tv,60+
15568,2024-06-27,South Korea,Asia,Basic,Mobile App,36-45
15569,2024-03-12,France,Africa,Standard,Mobile App,18-25
15570,2025-01-23,South Korea,South America,Basic,Mobile App,26-35
15571,2025-03-09,Egypt,North America,Basic,Smart Tv,18-25
15572,2024-07-04,Australia,Europe,Basic,Web,60+
15573,2023-10-22,Brazil,Asia,Standard,Mobile App,46-60
15574,2024-10-02,South Africa,North America,Standard,Smart Tv,26-35
15575,2024-07-27,Egypt,North America,Basic,Mobile App,18-25
15576,2025-05-07,Russia,North America,Standard,Web,60+
15577,2024-12-28,India,South America,Basic,Web,60+
15578,2025-07-04,Japan,South America,Premium,Web,36-45
15579,2024-03-11,France,South America,Standard,Web,60+
15580,2025-03-03,Brazil,Asia,Basic,Web,36-45
15581,2025-01-13,Japan,North America,Standard,Mobile App,26-35
15582,2024-01-05,South Africa,Africa,Premium,Web,18-25
15583,2024-11-01,Canada,Asia,Standard,Mobile App,36-45
15584,2025-08-08,Italy,South America,Standard,Web,36-45
15585,2024-01-02,United States,South America,Basic,Web,18-25
15586,2024-01-10,United Kingdom,South America,Basic,Web,60+
15587,2025-02-09,United Kingdom,Europe,Standard,Web,46-60
15588,2025-01-13,Mexico,North America,Standard,Mobile App,60+
15589,2024-01-06,Egypt,Africa,Basic,Mobile App,26-35
15590,2025-04-22,France,North America,Basic,Web,26-35
15591,2023-11-03,Sweden,Asia,Standard,Web,18-25
15592,2024-12-01,Russia,Europe,Premium,Mobile App,60+
15593,2024-11-25,Italy,Asia,Basic,Mobile App,26-35
15594,2025-08-05,Mexico,South America,Standard,Web,46-60
15595,2023-11-19,Mexico,South America,Premium,Web,46-60
15596,2024-09-01,Sweden,Africa,Basic,Mobile App,60+
15597,2024-07-03,Australia,North America,Premium,Mobile App,26-35
15598,2024-07-15,Australia,Asia,Basic,Web,60+
15599,2023-11-17,South Africa,South America,Premium,Web,36-45
15600,2024-07-19,Brazil,Africa,Standard,Smart Tv,26-35
15601,2025-06-25,Japan,Africa,Standard,Web,36-45
15602,2025-05-19,South Korea,Asia,Basic,Mobile App,18-25
15603,2024-11-05,South Korea,North America,Basic,Web,36-45
15604,2025-04-27,South Africa,Europe,Premium,Mobile App,26-35
15605,2025-08-24,South Africa,Africa,Premium,Mobile App,26-35
15606,2023-11-17,France,Asia,Basic,Web,18-25
15607,2024-09-28,Netherlands,South America,Basic,Smart Tv,46-60
15608,2024-02-14,Brazil,Europe,Basic,Mobile App,18-25
15609,2024-10-29,Egypt,Europe,Premium,Web,26-35
15610,2025-01-21,United Kingdom,North America,Premium,Mobile App,26-35
15611,2024-04-16,South Africa,Asia,Basic,Web,26-35
15612,2024-04-02,France,North America,Basic,Web,36-45
15613,2024-11-21,Australia,Africa,Premium,Web,26-35
15614,2024-06-14,Mexico,Africa,Basic,Mobile App,18-25
15615,2024-11-16,United Kingdom,Asia,Premium,Web,36-45
15616,2024-07-21,South Korea,South America,Basic,Web,18-25
15617,2024-11-15,Japan,Africa,Basic,Web,46-60
15618,2024-06-21,Australia,Africa,Basic,Web,26-35
15619,2025-06-21,South Africa,South America,Standard,Web,18-25
15620,2025-05-07,India,Europe,Basic,Mobile App,46-60
15621,2024-10-11,Norway,Asia,Basic,Mobile App,46-60
15622,2025-01-26,Norway,Europe,Standard,Mobile App,26-35
15623,2024-03-10,Spain,North America,Standard,Web,60+
15624,2024-08-16,Netherlands,South America,Premium,Mobile App,46-60
15625,2024-03-12,Italy,Asia,Standard,Web,36-45
15626,2025-05-20,Netherlands,South America,Basic,Mobile App,26-35
15627,2025-08-27,Netherlands,South America,Basic,Smart Tv,36-45
15628,2024-11-09,United States,Europe,Standard,Web,60+
15629,2025-03-13,South Africa,Europe,Premium,Mobile App,26-35
15630,2024-07-29,United Kingdom,North America,Premium,Web,36-45
15631,2024-01-13,Italy,Asia,Basic,Web,26-35
15632,2025-05-18,Germany,South America,Standard,Smart Tv,60+
15633,2024-02-13,Germany,North America,Basic,Web,46-60
15634,2025-01-11,Germany,South America,Standard,Mobile App,46-60
15635,2024-10-22,India,North America,Basic,Mobile App,60+
15636,2024-02-28,Brazil,South America,Premium,Mobile App,18-25
15637,2024-08-23,Australia,Europe,Basic,Web,60+
15638,2024-09-13,South Africa,Africa,Basic,Mobile App,46-60
15639,2025-09-11,Sweden,North America,Basic,Web,36-45
15640,2024-03-29,Sweden,North America,Standard,Mobile App,26-35
15641,2025-10-11,United States,Africa,Basic,Web,36-45
15642,2024-12-21,Egypt,Europe,Basic,Mobile App,60+
15643,2025-03-25,Mexico,North America,Standard,Web,36-45
15644,2024-09-02,Egypt,Europe,Premium,Web,46-60
15645,2024-02-25,Japan,South America,Standard,Mobile App,26-35
15646,2025-04-28,United Kingdom,South America,Basic,Mobile App,18-25
15647,2025-03-07,Australia,Africa,Basic,Smart Tv,18-25
15648,2024-12-23,India,Asia,Basic,Smart Tv,46-60
15649,2023-12-09,Sweden,Europe,Standard,Mobile App,60+
15650,2024-01-10,Australia,Asia,Basic,Web,46-60
15651,2025-04-23,United States,Asia,Standard,Web,60+
15652,2025-09-24,Egypt,Europe,Premium,Mobile App,36-45
15653,2024-09-03,Spain,Asia,Standard,Web,60+
15654,2025-08-11,Brazil,North America,Standard,Web,18-25
15655,2025-10-14,China,South America,Premium,Web,36-45
15656,2024-06-17,Brazil,Africa,Basic,Web,60+
15657,2024-10-10,Egypt,Europe,Standard,Web,18-25
15658,2024-04-20,United Kingdom,Africa,Standard,Mobile App,46-60
15659,2025-04-13,Germany,South America,Basic,Web,60+
15660,2024-12-02,India,Africa,Premium,Web,26-35
15661,2024-07-04,Germany,Europe,Standard,Web,18-25
15662,2024-02-25,Brazil,Africa,Basic,Mobile App,60+
15663,2024-06-30,United States,Asia,Standard,Mobile App,26-35
15664,2024-03-02,France,Asia,Basic,Mobile App,26-35
15665,2024-10-23,Brazil,South America,Basic,Web,36-45
15666,2024-10-27,France,Asia,Basic,Smart Tv,18-25
15667,2025-02-20,Italy,Africa,Basic,Mobile App,60+
15668,2025-08-08,South Africa,North America,Standard,Web,46-60
15669,2024-06-28,Australia,Unknown,Standard,Web,36-45
15670,2025-09-29,India,North America,Standard,Mobile App,36-45
15671,2025-08-26,Japan,Africa,Standard,Web,36-45
15672,2024-08-08,South Korea,North America,Basic,Web,36-45
15673,2024-01-11,Egypt,North America,Basic,Web,18-25
15674,2025-04-05,Germany,Europe,Basic,Mobile App,46-60
15675,2025-06-02,Japan,Europe,Basic,Web,36-45
15676,2023-12-25,China,Africa,Premium,Web,60+
15677,2024-04-11,France,Asia,Standard,Web,18-25
15678,2023-12-18,India,Europe,Premium,Mobile App,18-25
15679,2025-09-27,Spain,North America,Basic,Web,26-35
15680,2024-09-13,Brazil,Africa,Standard,Web,60+
15681,2024-11-11,Brazil,Asia,Basic,Mobile App,60+
15682,2024-04-15,India,Africa,Standard,Web,26-35
15683,2024-11-30,India,North America,Standard,Mobile App,46-60
15684,2025-08-14,Canada,Unknown,Standard,Web,36-45
15685,2024-03-14,Germany,Europe,Standard,Mobile App,36-45
15686,2024-03-10,Australia,South America,Standard,Web,60+
15687,2024-02-12,Mexico,South America,Standard,Mobile App,60+
15688,2024-11-24,Sweden,Africa,Basic,Web,46-60
15689,2024-02-20,South Korea,Africa,Basic,Web,46-60
15690,2024-08-27,Norway,Asia,Basic,Web,36-45
15691,2024-10-13,Norway,Europe,Standard,Web,26-35
15692,2025-07-09,South Korea,Europe,Basic,Mobile App,26-35
15693,2024-03-31,Australia,South America,Basic,Web,36-45
15694,2025-07-03,China,North America,Premium,Smart Tv,18-25
15695,2025-03-16,United States,North America,Premium,Smart Tv,26-35
15696,2024-03-20,Egypt,South America,Basic,Web,36-45
15697,2024-06-08,Norway,Africa,Basic,Web,18-25
15698,2024-06-02,United Kingdom,Europe,Standard,Mobile App,60+
15699,2024-07-13,China,Europe,Standard,Web,46-60
15700,2024-10-26,South Africa,Europe,Premium,Web,60+
15701,2025-02-02,South Korea,North America,Standard,Mobile App,26-35
15702,2024-04-07,India,Africa,Premium,Web,36-45
15703,2024-01-05,Russia,North America,Standard,Web,46-60
15704,2024-05-30,Egypt,Africa,Standard,Mobile App,60+
15705,2024-04-05,Canada,South America,Standard,Web,36-45
15706,2025-02-01,South Africa,Africa,Basic,Smart Tv,36-45
15707,2025-07-15,United Kingdom,North America,Basic,Mobile App,26-35
15708,2023-12-28,Mexico,Europe,Standard,Mobile App,46-60
15709,2025-10-11,Spain,North America,Premium,Smart Tv,26-35
15710,2025-07-12,Australia,South America,Standard,Web,36-45
15711,2024-02-02,Japan,Europe,Basic,Web,18-25
15712,2023-11-26,Egypt,North America,Premium,Mobile App,18-25
15713,2025-09-11,Italy,Europe,Standard,Web,26-35
15714,2025-03-29,Japan,South America,Standard,Web,60+
15715,2025-05-20,Sweden,Africa,Basic,Mobile App,36-45
15716,2025-08-05,India,Africa,Standard,Web,46-60
15717,2024-08-06,Sweden,Asia,Standard,Web,46-60
15718,2023-12-31,Canada,Europe,Standard,Mobile App,60+
15719,2024-09-04,Italy,South America,Standard,Mobile App,46-60
15720,2025-07-05,France,North America,Standard,Web,26-35
15721,2024-10-24,Germany,North America,Basic,Web,46-60
15722,2024-10-31,Canada,Asia,Premium,Web,36-45
15723,2024-07-01,China,North America,Standard,Web,26-35
15724,2023-10-19,United Kingdom,South America,Standard,Mobile App,18-25
15725,2024-05-09,Italy,South America,Basic,Mobile App,18-25
15726,2023-12-26,Mexico,Africa,Premium,Mobile App,46-60
15727,2023-10-18,Australia,Europe,Basic,Smart Tv,60+
15728,2024-03-24,Mexico,Europe,Premium,Mobile App,18-25
15729,2024-10-02,United Kingdom,North America,Standard,Mobile App,18-25
15730,2025-03-05,Netherlands,Europe,Basic,Mobile App,36-45
15731,2024-11-11,Russia,Asia,Basic,Smart Tv,60+
15732,2024-01-29,Spain,Europe,Standard,Mobile App,18-25
15733,2025-09-11,Russia,North America,Standard,Web,26-35
15734,2024-12-18,South Korea,Europe,Standard,Smart Tv,36-45
15735,2024-03-01,Italy,South America,Premium,Web,26-35
15736,2025-04-16,Russia,South America,Standard,Web,36-45
15737,2024-10-16,Sweden,Africa,Standard,Mobile App,36-45
15738,2025-01-22,Germany,Africa,Basic,Web,36-45
15739,2023-11-21,Mexico,Africa,Basic,Web,36-45
15740,2024-09-27,Russia,Africa,Standard,Mobile App,46-60
15741,2024-01-07,China,Europe,Basic,Mobile App,36-45
15742,2024-01-22,South Africa,North America,Basic,Mobile App,60+
15743,2025-09-17,India,Unknown,Premium,Mobile App,46-60
15744,2023-11-24,Italy,North America,Basic,Web,60+
15745,2024-05-11,Brazil,North America,Basic,Mobile App,46-60
15746,2025-10-10,Canada,North America,Standard,Mobile App,36-45
15747,2024-09-17,Germany,North America,Basic,Smart Tv,26-35
15748,2025-05-21,Brazil,South America,Standard,Mobile App,36-45
15749,2023-11-10,Russia,North America,Premium,Mobile App,46-60
15750,2025-08-15,South Korea,Europe,Basic,Web,36-45
15751,2024-05-03,Egypt,North America,Basic,Web,26-35
15752,2024-06-30,Australia,South America,Standard,Web,46-60
15753,2024-01-14,South Africa,Europe,Premium,Mobile App,36-45
15754,2025-06-21,South Africa,Asia,Standard,Web,18-25
15755,2025-08-15,Netherlands,Europe,Basic,Mobile App,60+
15756,2025-02-03,Japan,South America,Standard,Web,18-25
15757,2024-11-25,India,South America,Basic,Web,26-35
15758,2025-09-11,Australia,Unknown,Standard,Web,46-60
15759,2025-04-22,United States,Asia,Standard,Web,60+
15760,2024-08-11,India,North America,Standard,Mobile App,60+
15761,2024-04-04,Norway,South America,Basic,Web,46-60
15762,2025-10-05,United Kingdom,Africa,Premium,Smart Tv,60+
15763,2024-10-11,Japan,Africa,Premium,Smart Tv,18-25
15764,2025-07-19,Norway,North America,Premium,Mobile App,26-35
15765,2025-05-12,United Kingdom,Europe,Standard,Mobile App,18-25
15766,2025-02-16,Australia,Asia,Basic,Web,18-25
15767,2024-08-08,Mexico,North America,Basic,Mobile App,36-45
15768,2024-11-19,Italy,North America,Standard,Web,18-25
15769,2024-09-09,Russia,Europe,Standard,Mobile App,26-35
15770,2025-08-18,Mexico,Europe,Standard,Web,60+
15771,2024-03-13,Spain,South America,Basic,Mobile App,26-35
15772,2024-06-20,India,Europe,Standard,Mobile App,18-25
15773,2025-02-24,Russia,Europe,Basic,Mobile App,26-35
15774,2024-11-16,India,Asia,Premium,Web,46-60
15775,2024-06-20,Sweden,Asia,Basic,Web,46-60
15776,2024-07-05,South Africa,Asia,Standard,Mobile App,36-45
15777,2025-09-28,Sweden,North America,Basic,Smart Tv,18-25
15778,2023-11-18,China,Asia,Basic,Mobile App,46-60
15779,2024-11-10,Russia,Asia,Standard,Web,18-25
15780,2024-01-31,China,Africa,Standard,Web,36-45
15781,2025-03-04,Brazil,Asia,Basic,Mobile App,36-45
15782,2024-01-06,France,North America,Standard,Web,60+
15783,2025-02-07,Germany,Africa,Basic,Mobile App,46-60
15784,2024-10-03,China,North America,Premium,Mobile App,46-60
15785,2024-11-02,Netherlands,North America,Premium,Mobile App,36-45
15786,2024-06-11,Brazil,Africa,Basic,Web,46-60
15787,2024-11-11,United Kingdom,Africa,Basic,Mobile App,36-45
15788,2025-04-09,United Kingdom,Africa,Premium,Web,46-60
15789,2025-04-15,Norway,Africa,Basic,Web,46-60
15790,2025-06-25,Sweden,North America,Basic,Mobile App,18-25
15791,2024-11-23,India,Africa,Premium,Smart Tv,36-45
15792,2024-06-08,Canada,Europe,Premium,Mobile App,18-25
15793,2025-02-10,Japan,Asia,Basic,Smart Tv,46-60
15794,2024-09-09,United Kingdom,Asia,Basic,Mobile App,18-25
15795,2024-05-20,Canada,Europe,Premium,Web,60+
15796,2024-10-21,Brazil,North America,Basic,Web,26-35
15797,2024-01-18,South Africa,North America,Standard,Web,26-35
15798,2025-04-27,Canada,Asia,Basic,Web,18-25
15799,2025-01-13,South Africa,South America,Premium,Web,36-45
15800,2024-12-22,Canada,Europe,Standard,Web,36-45
15801,2025-09-07,Russia,Europe,Standard,Web,26-35
15802,2023-11-05,United Kingdom,Asia,Premium,Mobile App,60+
15803,2025-03-10,France,Africa,Standard,Mobile App,18-25
15804,2024-04-05,Japan,South America,Basic,Web,46-60
15805,2025-08-25,Spain,North America,Standard,Web,60+
15806,2024-03-22,Italy,North America,Standard,Mobile App,36-45
15807,2025-09-29,Mexico,North America,Standard,Mobile App,26-35
15808,2025-09-16,United States,North America,Basic,Mobile App,60+
15809,2025-03-02,Sweden,Europe,Basic,Web,46-60
15810,2024-01-25,Sweden,Europe,Standard,Web,18-25
15811,2024-03-09,Mexico,Africa,Standard,Mobile App,46-60
15812,2025-06-02,India,Europe,Basic,Web,60+
15813,2025-04-20,Australia,Africa,Premium,Mobile App,18-25
15814,2024-07-28,Australia,Africa,Basic,Web,18-25
15815,2024-02-28,Mexico,North America,Standard,Web,36-45
15816,2025-03-11,Spain,North America,Basic,Web,36-45
15817,2023-11-12,Italy,Europe,Premium,Web,26-35
15818,2024-08-19,Germany,Europe,Premium,Mobile App,46-60
15819,2025-04-16,United States,Africa,Basic,Web,18-25
15820,2025-05-16,Russia,Asia,Basic,Mobile App,46-60
15821,2024-02-25,Russia,North America,Basic,Web,60+
15822,2024-01-19,United States,South America,Premium,Mobile App,46-60
15823,2024-10-27,Egypt,Asia,Basic,Web,60+
15824,2024-09-28,United Kingdom,North America,Standard,Mobile App,18-25
15825,2024-04-25,France,North America,Premium,Mobile App,18-25
15826,2025-08-11,France,Europe,Basic,Smart Tv,18-25
15827,2024-12-01,Germany,South America,Standard,Smart Tv,26-35
15828,2023-11-15,Sweden,South America,Premium,Smart Tv,46-60
15829,2024-07-12,Egypt,North America,Standard,Mobile App,46-60
15830,2025-02-11,Mexico,Africa,Basic,Mobile App,36-45
15831,2025-07-23,Australia,South America,Standard,Web,60+
15832,2025-02-13,Canada,Asia,Basic,Mobile App,60+
15833,2024-04-05,Australia,Africa,Standard,Web,26-35
15834,2024-01-03,United States,Europe,Standard,Web,26-35
15835,2024-05-14,Germany,North America,Premium,Mobile App,60+
15836,2024-07-31,South Africa,North America,Basic,Smart Tv,46-60
15837,2025-04-24,France,Asia,Standard,Web,60+
15838,2025-01-17,France,Asia,Standard,Web,26-35
15839,2024-08-12,Egypt,Europe,Standard,Web,60+
15840,2024-12-07,South Africa,Europe,Basic,Web,46-60
15841,2025-04-11,China,South America,Standard,Mobile App,36-45
15842,2025-02-13,Egypt,Africa,Premium,Web,46-60
15843,2024-12-23,United States,North America,Basic,Smart Tv,26-35
15844,2025-09-16,Spain,South America,Basic,Mobile App,60+
15845,2023-12-05,Sweden,Europe,Standard,Smart Tv,60+
15846,2025-09-24,Canada,Asia,Standard,Web,36-45
15847,2024-04-08,Japan,South America,Standard,Mobile App,46-60
15848,2025-03-03,Spain,Asia,Basic,Smart Tv,18-25
15849,2023-12-13,Sweden,Africa,Basic,Web,60+
15850,2024-07-29,United Kingdom,Asia,Premium,Mobile App,26-35
15851,2024-10-21,Italy,North America,Basic,Mobile App,26-35
15852,2024-01-12,Japan,Africa,Standard,Mobile App,60+
15853,2024-03-06,Norway,Asia,Standard,Mobile App,36-45
15854,2024-01-02,Norway,South America,Basic,Mobile App,26-35
15855,2024-08-13,India,North America,Basic,Smart Tv,26-35
15856,2024-09-04,France,North America,Basic,Mobile App,36-45
15857,2024-04-01,Russia,Europe,Basic,Web,36-45
15858,2024-07-23,Egypt,Europe,Basic,Mobile App,18-25
15859,2024-12-30,Germany,South America,Basic,Web,60+
15860,2025-05-12,United States,Europe,Premium,Mobile App,18-25
15861,2023-12-15,Russia,Asia,Standard,Web,46-60
15862,2024-01-09,Sweden,Europe,Basic,Mobile App,26-35
15863,2024-07-23,South Africa,North America,Standard,Mobile App,26-35
15864,2025-07-07,Mexico,South America,Premium,Web,18-25
15865,2025-06-07,South Africa,Asia,Premium,Mobile App,18-25
15866,2025-06-28,Norway,North America,Standard,Smart Tv,26-35
15867,2023-12-09,Canada,North America,Premium,Mobile App,60+
15868,2024-02-20,Italy,Africa,Standard,Mobile App,36-45
15869,2024-11-04,South Korea,Europe,Basic,Web,36-45
15870,2024-12-12,Sweden,Asia,Premium,Mobile App,36-45
15871,2023-12-19,Italy,South America,Standard,Mobile App,46-60
15872,2024-02-09,France,South America,Standard,Mobile App,60+
15873,2025-07-23,Spain,South America,Premium,Web,36-45
15874,2023-12-30,United States,Africa,Basic,Mobile App,60+
15875,2025-10-03,South Korea,Asia,Basic,Smart Tv,36-45
15876,2024-11-08,South Africa,North America,Standard,Mobile App,26-35
15877,2024-10-01,United States,Africa,Standard,Mobile App,18-25
15878,2024-08-13,South Korea,Europe,Standard,Web,18-25
15879,2024-06-21,Japan,North America,Basic,Mobile App,60+
15880,2024-08-30,Spain,South America,Premium,Web,18-25
15881,2024-05-03,Egypt,Europe,Basic,Mobile App,60+
15882,2025-06-09,United Kingdom,Asia,Standard,Web,26-35
15883,2024-02-13,United States,Asia,Standard,Web,18-25
15884,2025-07-27,Australia,Africa,Standard,Mobile App,26-35
